input,winner,probabilityBias,probability,harmonyBias,harmony,operation,output,merge_cond_(56.59),exhaust_ws_(45.57),label_cons_(34.38),case_agr_(26.71),wh_agr_(14.33),foc_agr_(0.00),cl_agr_(22.05),case_(64.68),wh_(5.27),foc_(0.00),cl_(5.27),case_mt_(44.24),wh_mt_(36.69),foc_mt_(0.00),cl_mt_(23.79),LB_DP_(100.00),LB_V_(34.93),LB_v_(1.41),LB_T_(31.41),LB_C_(17.35),LB_DP2_(0.00)
"wolofMatrix_[.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,5.060395343262899e-60,5.060395343258983e-60,-136.53366096831581,-136.53366096831581,iMerge,"[.. [DP wh,cl] [.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,2.845366996467235e-85,2.5284245601993816e-78,-194.6740408482342,-178.6740408482342,iMerge,"[.. [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]] [.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,5.84318759078924e-79,9.51006777560279e-74,-180.1389458782546,-168.1389458782546,iMerge,"[.. [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]] [.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1.1999450778596798e-72,3.5769858638544536e-69,-165.603850908275,-157.603850908275,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,2.464182721344449e-66,1.3453981792894177e-64,-151.0687559382954,-147.0687559382954,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,6.213085044117746e-78,3.392229494071628e-76,-177.77497969445534,-173.77497969445534,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1.9033973625497474e-35,1.9033973625482745e-35,-79.94683787978857,-79.94683787978857,rMerge,"[.. [DP wh,cl] [C wh_agr,cl_agr [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1.9346514388625977e-29,4.795521465171366e-32,-100.0,-100.0,Label,"[DP [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",1,1.0,1.0,-33.88495947847344,-27.88495947847344,Label,"[C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.0
"wolofMatrix_[.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,2.6316938673196444e-45,6.523316901938075e-48,-136.53366096831581,-136.53366096831581,iMerge,"[.. [DP wh,cl] [.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1.479752937652546e-70,3.259372746596856e-66,-194.6740408482342,-178.6740408482342,iMerge,"[.. [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]] [.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,3.038790431413809e-64,1.2259355574225408e-61,-180.1389458782546,-168.1389458782546,iMerge,"[.. [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]] [.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,6.2403980090763706e-58,4.611065096872044e-57,-165.603850908275,-157.603850908275,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1.2815153986636474e-51,1.7343424945022533e-52,-151.0687559382954,-147.0687559382954,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,3.231158180063681e-63,4.372897074812163e-64,-177.77497969445534,-173.77497969445534,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,9.898750643590415e-21,2.4536549704077256e-23,-79.94683787978857,-79.94683787978857,rMerge,"[.. [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,2.4187558929632874e-09,4.430105960070422e-11,-79.94683787978857,-79.94683787978857,iMerge,"[.. [DP wh,cl] [C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,2.7929130947698713e-28,8.325556616736221e-25,-123.55212278972735,-111.55212278972736,iMerge,"[.. [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]] [C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",0,1,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,5.735469328833043e-22,3.131460156696747e-20,-109.01702781974777,-101.01702781974777,iMerge,"[.. [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]] [C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1.1778242754343755e-15,1.177824278231066e-15,-94.48193284976817,-90.48193284976817,iMerge,"[.. [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]] [C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,2.9697158116210653e-27,2.969715818672522e-27,-121.18815660592813,-117.18815660592813,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofMatrix_[C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",1,0.9999999975812429,0.9999999999556978,-60.10682535942116,-56.10682535942116,rMerge,"[C [DP wh,cl] [C [C wh_agr,cl_agr] [T [T case] [DP2 [DP2 case_agr] [v [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]]]]]",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP case_agr,wh,cl]",0,7.057123642617044e-06,5.214313144416505e-05,-46.23655971837483,-44.23655971837483,mtAgree,"[DP wh,cl]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP case_agr,wh,cl]",1,0.9999792227081621,0.9999341373189524,-34.37510749034701,-34.37510749034701,xMerge,"[.. [V] [DP case_agr,wh,cl]]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP case_agr,wh,cl]",0,2.6585569054132886e-25,2.658437040850011e-25,-90.96193057887425,-90.96193057887425,xMerge,"[.. [v case] [DP case_agr,wh,cl]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP case_agr,wh,cl]",0,2.6585569054132886e-25,2.658437040850011e-25,-90.96193057887425,-90.96193057887425,xMerge,"[.. [T case] [DP case_agr,wh,cl]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP case_agr,wh,cl]",0,2.6585569054132886e-25,2.658437040850011e-25,-90.96193057887425,-90.96193057887425,xMerge,"[.. [C cl_agr] [DP case_agr,wh,cl]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP case_agr,wh,cl]",0,2.6585569054132886e-25,2.658437040850011e-25,-90.96193057887425,-90.96193057887425,xMerge,"[.. [DP2 case_agr] [DP case_agr,wh,cl]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[DP case_agr,wh,cl]",0,1.3720168195393105e-05,1.3719549603417327e-05,-45.57173038944156,-45.57173038944156,rMerge,"[DP case_agr,wh,cl]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [V] [DP case_agr,wh,cl]]",1,0.9776252753862287,0.9995809890836399,-76.16957758763041,-72.16957758763041,Label,"[V [V] [DP case_agr,wh,cl]]",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0
"wolofDefault_[.. [V] [DP case_agr,wh,cl]]",0,4.3727179583042094e-11,8.188778142842155e-13,-100.0,-100.0,Label,"[DP case_agr,wh,cl [V] [DP case_agr,wh,cl]]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
"wolofDefault_[.. [V] [DP case_agr,wh,cl]]",0,3.68074001627262e-07,6.892912756355008e-09,-90.96193057887425,-90.96193057887425,xMerge,"[.. [v case] [.. [V] [DP case_agr,wh,cl]]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [V] [DP case_agr,wh,cl]]",0,3.68074001627262e-07,6.892912756355008e-09,-90.96193057887425,-90.96193057887425,xMerge,"[.. [T case] [.. [V] [DP case_agr,wh,cl]]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [V] [DP case_agr,wh,cl]]",0,3.68074001627262e-07,6.892912756355008e-09,-90.96193057887425,-90.96193057887425,xMerge,"[.. [C cl_agr] [.. [V] [DP case_agr,wh,cl]]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [V] [DP case_agr,wh,cl]]",0,3.68074001627262e-07,6.892912756355008e-09,-90.96193057887425,-90.96193057887425,xMerge,"[.. [DP2 case_agr] [.. [V] [DP case_agr,wh,cl]]]",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [V] [DP case_agr,wh,cl]]",0,5.948180020041822e-27,1.1139142062731742e-28,-136.53366096831581,-136.53366096831581,iMerge,"[.. [V] [.. [V] [DP case_agr,wh,cl]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [V] [DP case_agr,wh,cl]]",0,5.948180020041822e-27,1.1139142062731742e-28,-136.53366096831581,-136.53366096831581,iMerge,"[.. [DP case_agr,wh,cl] [.. [V] [DP case_agr,wh,cl]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [V] [DP case_agr,wh,cl]]",0,0.022373252274037823,0.00041898334389027297,-79.94683787978857,-79.94683787978857,rMerge,"[.. [V] [DP case_agr,wh,cl]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[V [V] [DP case_agr,wh,cl]]",1,0.986995496899342,0.9997452716661567,-75.61642621648656,-71.61642621648656,xMerge,"[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[V [V] [DP case_agr,wh,cl]]",0,2.6240382143013196e-25,2.6579349203318524e-25,-132.2032493050138,-128.2032493050138,xMerge,"[.. [T case] [V [V] [DP case_agr,wh,cl]]]",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[V [V] [DP case_agr,wh,cl]]",0,2.6240382143013196e-25,2.6579349203318524e-25,-132.2032493050138,-128.2032493050138,xMerge,"[.. [C cl_agr] [V [V] [DP case_agr,wh,cl]]]",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[V [V] [DP case_agr,wh,cl]]",0,2.6240382143013196e-25,2.6579349203318524e-25,-132.2032493050138,-128.2032493050138,xMerge,"[.. [DP2 case_agr] [V [V] [DP case_agr,wh,cl]]]",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[V [V] [DP case_agr,wh,cl]]",0,0.01299096107506588,0.00024101137556220936,-79.94683787978857,-79.94683787978857,iMerge,"[.. [DP case_agr,wh,cl] [V [V] [DP case_agr,wh,cl]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[V [V] [DP case_agr,wh,cl]]",0,1.3542025592172372e-05,1.3716958281053978e-05,-86.81304911558111,-82.81304911558111,rMerge,"[V [V] [DP case_agr,wh,cl]]",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",1,0.9999999999999999,1.0,-83.89452549017537,-75.89452549017537,Label,"[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0.0
"wolofDefault_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,2.4891794344565443e-26,3.3687380378892785e-27,-142.8497847962506,-136.8497847962506,Label,"[V [v case] [V [V] [DP case_agr,wh,cl]]]",0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0.0
"wolofDefault_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.046617083875543e-21,1.916946056304446e-23,-132.2032493050138,-128.2032493050138,xMerge,"[.. [T case] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.046617083875543e-21,1.916946056304446e-23,-132.2032493050138,-128.2032493050138,xMerge,"[.. [C cl_agr] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.046617083875543e-21,1.916946056304446e-23,-132.2032493050138,-128.2032493050138,xMerge,"[.. [DP2 case_agr] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.6913628236224815e-41,3.097839070729918e-43,-177.77497969445534,-173.77497969445534,iMerge,"[.. [v case] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.6913628236224815e-41,3.097839070729918e-43,-177.77497969445534,-173.77497969445534,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.377570803498081e-23,4.6212352186324105e-27,-136.53366096831581,-136.53366096831581,iMerge,"[.. [DP case_agr,wh,cl] [.. [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,6.36182614048853e-17,1.1652091026209742e-18,-121.18815660592813,-117.18815660592813,rMerge,"[.. [v case] [V [V] [DP case_agr,wh,cl]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,2.480000251011241e-41,7.392776556115393e-38,-173.44456803115335,-165.44456803115335,xMerge,"[.. [T case] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,2.480000251011241e-41,7.392776556115393e-38,-173.44456803115335,-165.44456803115335,xMerge,"[.. [C cl_agr] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",1,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,9.32817619315454e-17,2.78069013275088e-13,-116.85774494262611,-108.85774494262611,xMerge,"[.. [DP2 case_agr] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.2277864915019518e-18,6.70348710716727e-17,-121.18815660592813,-117.18815660592813,iMerge,"[.. [V [V] [DP case_agr,wh,cl]] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",1,0.9999999999999999,0.9999999999997218,-79.94683787978857,-79.94683787978857,iMerge,"[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,1.2798680554555046e-21,3.815232902268591e-18,-128.05436784172068,-120.05436784172068,rMerge,"[v case [v case] [V [V] [DP case_agr,wh,cl]]]",0,1,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",1,1.0,1.0,0.0,0.0,Agree,"[.. [DP wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
"wolofDefault_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,4.089834807788028e-73,3.0220018830104994e-72,-166.68020720862017,-164.68020720862017,Label,"[DP case_agr,wh,cl [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0
"wolofDefault_[.. [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,2.991904086211952e-19,1.6335242818377748e-17,-42.65320676403581,-38.65320676403581,Label,"[v case [DP case_agr,wh,cl] [v case [v case] [V [V] [DP case_agr,wh,cl]]]]",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0
